Unnamed: 0,Property ID,Locality data,Price,Property type,Number of bedrooms,Living area m²,Equipped kitchen,Furnished,Open fire,Terrace surface m²,Garden area m²,Swimming pool,Building condition,Price per m²,Region
3682,20099297,2840,499900,house,3.0,167.0,1,0,1,30.0,170.0,0,As new,2993.4131736526947,Flanders
2004,20162215,2140,499900,house,4.0,200.0,1,0,1,8.0,65.0,0,As new,2499.5,Flanders
10042,11127647,1831,499733,apartment,2.0,125.0,1,0,1,81.0,,0,Good,3997.864,Flanders
635,20189487,8510,499500,house,3.0,130.0,1,0,1,,,0,Good,3842.3076923076924,Flanders
5015,20203021,4500,499500,house,5.0,230.0,1,0,1,30.0,2000.0,0,As new,2171.7391304347825,Wallonia
7397,20199655,9700,499500,apartment,3.0,152.0,1,1,1,5.0,,0,As new,3286.184210526316,Flanders
5762,20194624,1050,499000,apartment,3.0,133.0,0,0,1,,,0,As new,3751.8796992481202,Brussels
4446,20139503,6769,499000,house,4.0,255.0,1,0,1,60.0,,0,As new,1956.862745098039,Wallonia
8753,20229480,9100,499000,apartment,2.0,151.0,0,0,1,25.0,,0,As new,3304.635761589404,Flanders
9025,20130701,2030,499000,apartment,2.0,90.0,0,1,1,,,0,As new,5544.444444444444,Flanders
6348,20192096,2600,499000,apartment,2.0,161.0,1,0,1,106.0,,0,Good,3099.3788819875776,Flanders
956,20241357,1070,499000,house,5.0,234.0,0,0,1,13.0,234.0,0,Good,2132.4786324786323,Brussels
7021,10738318,8300,499000,apartment,2.0,67.0,0,0,1,,,0,Good,7447.761194029851,Flanders
4256,20120588,4680,499000,house,4.0,263.0,0,0,1,16.0,,0,As new,1897.3384030418251,Wallonia
3752,20179314,9340,499000,house,2.0,212.0,0,0,1,,,0,Good,2353.7735849056603,Flanders
3658,20153416,2660,499000,house,4.0,201.0,0,0,1,45.0,45.0,0,Good,2482.587064676617,Flanders
3631,20245352,1470,499000,house,10.0,570.0,0,0,1,,,0,To renovate,875.438596491228,Wallonia
9468,20057518,1000,499000,apartment,1.0,81.0,0,0,1,9.0,,0,Good,6160.493827160494,Brussels
9026,20071779,4000,499000,apartment,3.0,168.0,0,0,1,7.0,,0,As new,2970.2380952380954,Wallonia
7314,20190304,2000,499000,apartment,2.0,137.0,1,0,1,9.0,,0,Good,3642.3357664233577,Flanders
1065,20202286,7812,499000,house,5.0,321.0,1,0,1,40.0,515.0,1,Good,1554.5171339563863,Wallonia
2245,20229906,1000,499000,house,5.0,168.0,1,0,1,14.0,,0,Good,2970.2380952380954,Brussels
9146,20183817,9000,499000,apartment,3.0,127.0,1,0,1,,,0,Good,3929.1338582677167,Flanders
4942,20101299,9890,499000,house,3.0,215.0,1,0,1,,,0,As new,2320.9302325581393,Flanders
2206,20134430,1020,499000,house,3.0,190.0,0,0,1,28.0,185.0,0,Good,2626.315789473684,Brussels
9171,20100066,1050,499000,apartment,2.0,110.0,0,1,1,7.0,,0,Just renovated,4536.363636363636,Brussels
1874,20209804,2580,499000,house,4.0,165.0,1,0,1,,,0,Good,3024.242424242424,Flanders
4985,11361135,9550,499000,house,6.0,447.0,1,0,1,,,0,Good,1116.331096196868,Flanders
6026,20226425,9050,499000,apartment,2.0,116.0,0,1,1,,,0,Good,4301.724137931034,Flanders
2771,20234120,1332,499000,house,3.0,140.0,0,0,1,,,0,Good,3564.285714285714,Wallonia
8778,20201713,2018,499000,apartment,4.0,200.0,1,0,1,12.0,,0,As new,2495.0,Flanders
2246,20229916,1080,499000,house,5.0,168.0,1,0,1,14.0,,0,Good,2970.2380952380954,Brussels
7933,20244356,1180,499000,apartment,3.0,141.0,0,0,1,4.0,,0,Good,3539.0070921985816,Brussels
1617,20203635,1090,499000,house,4.0,215.0,1,0,1,,,0,Good,2320.9302325581393,Brussels
7296,11291743,8400,499000,apartment,3.0,102.0,0,0,1,18.0,,0,Good,4892.156862745098,Flanders
2828,20243527,1500,499000,house,2.0,110.0,1,0,1,,5200.0,0,Good,4536.363636363636,Flanders
6003,20219567,1050,499000,apartment,3.0,133.0,0,0,1,,,0,Good,3751.8796992481202,Brussels
930,20238025,4430,499000,house,4.0,118.0,1,0,1,6.0,4128.0,0,Good,4228.813559322034,Wallonia
1936,20154651,9400,499000,house,3.0,290.0,0,0,1,25.0,450.0,0,As new,1720.6896551724137,Flanders
2135,20240847,8370,499000,house,3.0,248.0,1,0,1,6.0,,0,As new,2012.0967741935483,Flanders
9203,20182878,1000,499000,apartment,2.0,130.0,0,0,1,40.0,,0,Good,3838.4615384615386,Brussels
6940,20166252,2630,499000,apartment,2.0,138.0,0,0,1,30.0,,0,Good,3615.942028985507,Flanders
5393,20229947,1080,499000,apartment,5.0,168.0,1,0,1,14.0,,0,Good,2970.2380952380954,Brussels
3037,11366288,1020,499000,house,4.0,185.0,0,0,1,9.0,155.0,0,To be done up,2697.2972972972975,Brussels
5392,20229922,1000,499000,apartment,5.0,168.0,1,0,1,14.0,,0,Good,2970.2380952380954,Brussels
116,20245889,2627,499000,house,4.0,186.0,0,0,1,,108.0,0,As new,2682.7956989247314,Flanders
974,20224765,9681,499000,house,3.0,257.0,0,0,1,37.0,800.0,0,Good,1941.634241245136,Flanders
8894,20243625,8300,499000,apartment,2.0,67.0,0,0,1,,,0,As new,7447.761194029851,Flanders
611,20237411,8790,499000,house,3.0,160.0,1,0,1,,,0,Good,3118.75,Flanders
8565,20197747,8370,499000,apartment,2.0,142.0,0,0,1,26.0,,0,As new,3514.0845070422533,Flanders
3499,20198713,9630,499000,house,3.0,176.0,1,0,1,,,0,Good,2835.2272727272725,Flanders
5284,20246651,1180,499000,apartment,3.0,155.0,1,0,1,27.0,,0,Good,3219.3548387096776,Brussels
197,20147980,6790,499000,house,3.0,209.0,1,0,1,30.0,450.0,0,As new,2387.55980861244,Wallonia
1064,20202287,7800,499000,house,5.0,321.0,1,0,1,40.0,515.0,1,Good,1554.5171339563863,Wallonia
1053,20209561,9340,499000,house,5.0,260.0,0,0,1,35.0,1300.0,0,Good,1919.2307692307693,Flanders
1051,20237411,8790,499000,house,3.0,160.0,1,0,1,,,0,Good,3118.75,Flanders
2684,20185567,9090,499000,house,4.0,227.0,0,0,1,,,0,Good,2198.237885462555,Flanders
10012,20059957,1000,499000,apartment,4.0,140.0,0,0,1,,,0,As new,3564.285714285714,Brussels
10062,20081754,1200,499000,apartment,2.0,112.0,0,1,1,29.0,,0,As new,4455.357142857143,Brussels
6816,11465241,8300,499000,apartment,2.0,87.0,1,0,1,7.0,,0,Good,5735.632183908046,Flanders
307,20243269,9860,499000,house,5.0,205.0,0,0,1,,,0,Just renovated,2434.1463414634145,Flanders
10041,20159555,1180,499000,apartment,3.0,140.0,0,0,1,10.0,,0,Just renovated,3564.285714285714,Brussels
9027,20079796,4020,499000,apartment,3.0,168.0,0,0,1,7.0,,0,As new,2970.2380952380954,Wallonia
236,20239827,9050,499000,house,2.0,120.0,1,0,1,30.0,23.0,0,Good,4158.333333333333,Flanders
620,20243528,1650,499000,house,2.0,110.0,1,0,1,,5200.0,0,Good,4536.363636363636,Flanders
7744,20226625,1180,499000,apartment,3.0,105.0,0,0,1,15.0,250.0,0,Just renovated,4752.380952380952,Brussels
440,20215787,9140,499000,house,3.0,175.0,0,0,1,100.0,860.0,0,Just renovated,2851.4285714285716,Flanders
5605,20242727,9820,499000,apartment,3.0,133.0,1,0,1,,,0,Good,3751.8796992481202,Flanders
4170,20102813,8840,499000,house,4.0,200.0,1,0,1,,,0,To renovate,2495.0,Flanders
5815,20229787,8300,499000,apartment,2.0,70.0,0,0,1,,,0,As new,7128.571428571428,Flanders
5617,20246436,2030,499000,apartment,2.0,73.0,0,1,1,,,0,As new,6835.6164383561645,Flanders
1710,20224932,9820,498000,house,3.0,130.0,0,0,1,,268.0,0,As new,3830.769230769231,Flanders
7286,20243308,2100,498000,apartment,2.0,218.0,0,0,1,12.0,,0,As new,2284.4036697247707,Flanders
570,20229330,1851,498000,house,5.0,311.0,0,0,1,,,0,To renovate,1601.2861736334405,Flanders
8041,20035528,1000,498000,apartment,2.0,144.0,0,0,1,8.0,,0,As new,3458.3333333333335,Brussels
2197,20241445,1850,498000,house,5.0,311.0,0,0,1,,,0,To renovate,1601.2861736334405,Flanders
2575,20176711,9940,498000,house,3.0,221.0,1,0,1,,634.0,1,To be done up,2253.393665158371,Flanders
4984,20117096,2000,498000,house,3.0,150.0,1,0,1,,,0,Good,3320.0,Flanders
2912,20110716,9620,498000,house,4.0,194.0,0,0,1,21.0,56.0,0,As new,2567.0103092783506,Flanders
4169,11320822,9750,498000,house,7.0,270.0,0,0,1,,,0,To renovate,1844.4444444444443,Flanders
9467,20022858,1200,497000,apartment,3.0,109.0,0,0,1,8.0,,0,As new,4559.633027522936,Brussels
4853,11195457,4122,497000,house,6.0,266.0,1,0,1,90.0,1188.0,0,Good,1868.421052631579,Wallonia
5987,20240854,9060,497000,apartment,3.0,204.0,0,0,1,7.0,,0,As new,2436.274509803922,Flanders
865,20232101,3210,497000,house,4.0,198.0,0,0,1,,890.0,0,Just renovated,2510.10101010101,Flanders
9907,20147882,2800,496100,apartment,2.0,102.0,1,0,1,,86.0,0,As new,4863.725490196079,Flanders
2954,20240425,8470,495000,house,4.0,350.0,0,0,1,,,0,As new,1414.2857142857142,Flanders
4851,20007904,1780,495000,house,4.0,178.0,0,0,1,6.0,30.0,0,As new,2780.8988764044943,Flanders
8572,20149893,1180,495000,apartment,1.0,90.0,0,0,1,,,0,Just renovated,5500.0,Brussels
9386,20036993,8300,495000,apartment,3.0,138.0,0,0,1,,,0,Good,3586.9565217391305,Flanders
8896,20155354,1000,495000,apartment,3.0,128.0,1,0,1,5.0,,0,Good,3867.1875,Brussels
6135,20240222,9052,495000,apartment,4.0,240.0,0,0,1,,,0,To renovate,2062.5,Flanders
5222,20222225,2370,495000,house,3.0,233.0,0,0,1,,,0,Good,2124.463519313305,Flanders
4852,11070597,5030,495000,house,4.0,193.0,0,0,1,31.0,,0,Good,2564.7668393782383,Wallonia
6735,20209690,1030,495000,apartment,3.0,185.0,0,0,1,20.0,,0,Good,2675.675675675676,Brussels
3106,20201507,9700,495000,house,3.0,166.0,0,0,1,,,0,Good,2981.9277108433735,Flanders
2719,20176675,2610,495000,house,2.0,167.0,1,0,1,,162.0,0,Good,2964.0718562874254,Flanders
3449,20230603,9810,495000,house,4.0,150.0,0,0,1,20.0,,0,As new,3300.0,Flanders
3617,20203709,2531,495000,house,3.0,330.0,1,0,1,40.0,83.0,0,Good,1500.0,Flanders
7359,20065610,1180,495000,apartment,3.0,179.0,0,0,1,10.0,,0,Good,2765.36312849162,Brussels
6131,20222229,1050,495000,apartment,3.0,106.0,1,0,1,,,0,Good,4669.811320754717,Brussels
8804,20115924,1200,495000,apartment,2.0,95.0,0,0,1,24.0,,0,As new,5210.526315789473,Brussels
9024,11459199,1000,495000,apartment,2.0,143.0,0,0,1,6.0,,0,To be done up,3461.5384615384614,Brussels
2682,20162097,4987,495000,house,4.0,386.0,1,0,1,60.0,1662.0,0,As new,1282.3834196891191,Wallonia
1570,20200696,1150,495000,house,4.0,132.0,0,0,1,25.0,,0,To renovate,3750.0,Brussels
3517,20157265,2940,495000,house,4.0,188.0,1,0,1,,279.0,0,Good,2632.978723404255,Flanders
1847,20228492,1790,495000,house,3.0,285.0,0,0,1,,,0,As new,1736.842105263158,Flanders
4445,20167512,1790,495000,house,4.0,195.0,0,0,1,65.0,400.0,0,As new,2538.4615384615386,Flanders
4167,11357774,2640,495000,house,5.0,260.0,0,0,1,17.0,,0,Good,1903.8461538461538,Flanders
4168,11465714,6700,495000,house,4.0,219.0,1,1,1,20.0,50.0,0,Just renovated,2260.27397260274,Wallonia
6964,20176354,1000,495000,apartment,2.0,159.0,0,0,1,19.0,,0,As new,3113.2075471698113,Brussels
5965,20211935,1050,495000,apartment,2.0,126.0,0,0,1,,,0,Good,3928.5714285714284,Brussels
6332,20228732,1000,495000,apartment,2.0,159.0,0,0,1,19.0,,0,As new,3113.2075471698113,Brussels
2553,20225958,8420,495000,house,3.0,205.0,0,0,1,,,0,As new,2414.6341463414633,Flanders
2574,20171613,1640,495000,house,3.0,244.0,0,0,1,,100.0,0,Good,2028.688524590164,Flanders
5539,20232347,9620,495000,apartment,3.0,175.0,0,0,1,13.0,450.0,0,As new,2828.5714285714284,Flanders
4291,20154867,1040,495000,house,5.0,275.0,0,0,1,20.0,,0,To renovate,1800.0,Brussels
4941,11417044,1070,495000,house,3.0,170.0,0,0,1,,200.0,0,As new,2911.764705882353,Brussels
3642,20234369,9630,495000,house,4.0,247.0,1,0,1,,,0,As new,2004.0485829959514,Flanders
10040,20123296,1180,495000,apartment,3.0,111.0,0,0,1,43.0,,0,Just renovated,4459.459459459459,Brussels
10059,20021410,8300,495000,apartment,2.0,66.0,0,0,1,,,0,Good,7500.0,Flanders
8795,20214517,8400,495000,apartment,3.0,150.0,0,1,1,30.0,,0,Good,3300.0,Flanders
2683,20202709,9000,495000,house,7.0,340.0,0,0,1,21.0,,0,Good,1455.8823529411766,Flanders
9924,11419041,1150,495000,apartment,4.0,153.0,1,0,1,34.0,,0,To renovate,3235.294117647059,Brussels
9925,10831233,1200,495000,apartment,2.0,95.0,0,0,1,10.0,,0,As new,5210.526315789473,Brussels
9926,20090433,8420,495000,apartment,2.0,103.0,0,0,1,,,0,As new,4805.825242718447,Flanders
76,20220622,2930,495000,house,3.0,186.0,1,0,1,,,0,As new,2661.2903225806454,Flanders
52,20232614,2845,495000,house,4.0,175.0,0,0,1,,,0,Good,2828.5714285714284,Flanders
7649,20172567,9000,495000,apartment,2.0,108.0,0,0,1,,,0,Good,4583.333333333333,Flanders
9217,20204281,9000,495000,apartment,2.0,155.0,0,0,1,24.0,,0,Good,3193.548387096774,Flanders
9202,20204781,8400,495000,apartment,3.0,125.0,1,0,1,1.0,,0,As new,3960.0,Flanders
8271,11334524,8300,495000,apartment,2.0,60.0,1,0,1,,,0,As new,8250.0,Flanders
8040,20092411,3010,495000,apartment,3.0,143.0,0,0,1,16.0,,0,Good,3461.5384615384614,Flanders
964,20238091,1970,495000,house,3.0,144.0,0,0,1,13.0,500.0,0,To renovate,3437.5,Flanders
7615,20176637,8300,495000,apartment,1.0,57.0,1,0,1,,,0,Good,8684.21052631579,Flanders
9151,20208873,1040,495000,apartment,1.0,99.0,0,0,1,54.0,,0,As new,5000.0,Brussels
9923,20204197,1140,495000,apartment,3.0,125.0,1,1,1,1.0,,0,As new,3960.0,Brussels
6021,20128154,9600,495000,apartment,2.0,175.0,0,0,1,137.0,110.0,0,As new,2828.5714285714284,Flanders
1467,20214406,8500,495000,house,4.0,494.0,0,0,1,,,0,To renovate,1002.0242914979757,Flanders
3733,20213869,6280,495000,house,3.0,170.0,1,0,1,40.0,591.0,0,Good,2911.764705882353,Wallonia
3036,20005893,1130,495000,house,5.0,221.0,0,0,1,52.0,120.0,0,As new,2239.819004524887,Brussels
9900,20212981,1180,495000,apartment,3.0,131.0,0,0,1,15.0,,0,Good,3778.625954198473,Brussels
5955,20243493,1000,495000,apartment,4.0,205.0,0,0,1,,,0,Good,2414.6341463414633,Brussels
2580,20184361,1435,495000,house,4.0,163.0,0,0,1,25.0,200.0,0,As new,3036.8098159509204,Wallonia
1362,20180155,9700,495000,house,5.0,200.0,0,1,1,,,0,Good,2475.0,Flanders
6233,20168404,2018,495000,apartment,3.0,177.0,0,0,1,18.0,,0,To be done up,2796.6101694915255,Flanders
6226,20189681,1000,495000,apartment,2.0,109.0,1,0,1,1.0,,0,Good,4541.284403669725,Brussels
4983,20164070,6700,495000,house,3.0,240.0,1,0,1,15.0,1000.0,0,Good,2062.5,Wallonia
6918,20228556,1000,495000,apartment,2.0,130.0,1,1,1,4.0,,0,Good,3807.6923076923076,Brussels
8606,11105060,9600,495000,apartment,2.0,143.0,1,0,1,188.0,,0,Good,3461.5384615384614,Flanders
5129,20176635,9470,495000,house,3.0,250.0,1,0,1,,,0,Good,1980.0,Flanders
4444,20138601,1770,495000,house,4.0,175.0,0,0,1,34.0,604.0,0,Good,2828.5714285714284,Flanders
7794,20124473,1080,495000,apartment,1.0,200.0,1,0,1,25.0,,0,As new,2475.0,Brussels
2087,20176293,9000,495000,house,5.0,184.0,1,0,1,,138.0,0,To be done up,2690.217391304348,Flanders
1099,20244658,9040,495000,house,3.0,167.0,1,0,1,,45.0,0,As new,2964.0718562874254,Flanders
2922,20175976,8310,495000,house,5.0,430.0,1,0,1,,,0,To renovate,1151.1627906976744,Flanders
515,20228872,3090,495000,house,4.0,491.0,0,0,1,61.0,489.0,0,To renovate,1008.1466395112017,Flanders
10394,20105817,1410,495000,apartment,2.0,111.0,0,0,1,13.0,,0,Good,4459.459459459459,Wallonia
1420,20112444,1140,495000,house,4.0,190.0,0,0,1,15.0,25.0,0,As new,2605.2631578947367,Brussels
6400,20142633,1000,495000,apartment,2.0,146.0,1,0,1,12.0,,0,Good,3390.4109589041095,Brussels
7830,20106916,1970,495000,apartment,4.0,180.0,0,0,1,20.0,,0,Good,2750.0,Flanders
7295,20139105,2000,495000,apartment,2.0,146.0,1,0,1,,,0,Good,3390.4109589041095,Flanders
3265,20024099,3800,495000,house,4.0,319.0,0,0,1,,44.0,0,Just renovated,1551.7241379310344,Flanders
2455,20202488,1330,495000,house,2.0,120.0,0,0,1,,,0,Just renovated,4125.0,Wallonia
1664,20191803,1070,495000,house,4.0,195.0,0,0,1,5.0,350.0,0,Good,2538.4615384615386,Brussels
6405,20154584,1000,495000,apartment,2.0,140.0,0,0,1,7.0,,0,As new,3535.714285714286,Brussels
7639,20183831,9820,494371,apartment,2.0,115.0,0,0,1,,,0,As new,4298.878260869566,Flanders
6939,11436900,8500,492000,apartment,2.0,116.0,1,0,1,55.0,,0,As new,4241.379310344828,Flanders
3264,20092139,2960,492000,house,4.0,265.0,1,0,1,,,1,Good,1856.6037735849056,Flanders
7599,20231406,1330,490123,apartment,2.0,112.0,0,0,1,21.0,107.0,0,As new,4376.098214285715,Wallonia
597,20227690,1930,490000,house,3.0,140.0,1,0,1,13.0,260.0,0,Good,3500.0,Flanders
3656,11412369,4590,490000,house,6.0,281.0,0,0,1,40.0,1100.0,1,Good,1743.7722419928825,Wallonia
3657,20055904,5030,490000,house,5.0,330.0,0,0,1,,10000.0,0,To be done up,1484.8484848484848,Wallonia
8039,11062494,2200,490000,apartment,2.0,115.0,1,0,1,46.0,,0,Just renovated,4260.869565217391,Flanders
3081,20147750,8870,490000,house,6.0,541.0,0,0,1,,,0,Good,905.7301293900185,Flanders
2143,20115007,6717,490000,house,3.0,171.0,1,0,1,75.0,896.0,0,Good,2865.497076023392,Wallonia
4257,20186976,8501,490000,house,5.0,224.0,0,0,1,,,0,Good,2187.5,Flanders
3481,20200155,1050,490000,house,3.0,150.0,1,0,1,4.0,30.0,0,To renovate,3266.6666666666665,Brussels
2371,20221353,9520,490000,house,3.0,165.0,0,0,1,,,0,As new,2969.6969696969695,Flanders
9466,11341302,4000,490000,apartment,3.0,126.0,0,0,1,9.0,,0,As new,3888.8888888888887,Wallonia
10393,20059427,1160,490000,apartment,2.0,107.0,1,0,1,12.0,,0,As new,4579.439252336449,Brussels
1672,20240964,4400,490000,house,3.0,155.0,0,0,1,22.0,1.0,0,As new,3161.2903225806454,Wallonia
2480,20244149,9400,490000,house,2.0,154.0,1,0,1,,880.0,0,As new,3181.818181818182,Flanders
5684,20226548,9051,490000,apartment,2.0,137.0,0,0,1,3.0,87.0,0,As new,3576.6423357664235,Flanders
920,20242026,4623,490000,house,3.0,236.0,1,0,1,,695.0,0,Good,2076.271186440678,Wallonia
2548,20243905,9970,490000,house,3.0,500.0,0,0,1,,,0,Good,980.0,Flanders
1679,20217359,8790,490000,house,7.0,206.0,0,0,1,,,0,Good,2378.640776699029,Flanders
1454,20236536,1880,490000,house,5.0,215.0,0,0,1,,,0,As new,2279.0697674418607,Flanders
9922,20135206,1200,490000,apartment,4.0,168.0,0,0,1,12.0,,0,As new,2916.6666666666665,Brussels
4309,20228773,1730,490000,house,3.0,140.0,0,0,1,20.0,200.0,0,As new,3500.0,Flanders
5945,20238458,2930,489000,apartment,2.0,140.0,0,0,1,,,0,Good,3492.8571428571427,Flanders
1253,20241675,2940,489000,house,5.0,193.0,0,0,1,,,0,Good,2533.678756476684,Flanders
8962,20178019,1200,489000,apartment,2.0,106.0,0,0,1,8.0,,0,As new,4613.207547169812,Brussels
2944,20233005,9340,489000,house,3.0,177.0,0,0,1,31.0,141.0,0,As new,2762.7118644067796,Flanders
1671,20242291,1755,489000,house,5.0,220.0,0,0,1,32.0,450.0,0,Good,2222.7272727272725,Flanders
1336,20243406,1702,489000,house,3.0,128.0,0,0,1,22.0,,0,As new,3820.3125,Flanders
6917,20244520,8301,489000,apartment,2.0,103.0,0,0,1,,,0,Good,4747.57281553398,Flanders
6572,20210713,1200,489000,apartment,2.0,110.0,0,0,1,11.0,,0,As new,4445.454545454545,Brussels
3142,20129937,1310,489000,house,3.0,192.0,1,0,1,25.0,300.0,0,Good,2546.875,Wallonia
2417,20224927,8310,489000,house,4.0,233.0,1,0,1,,,0,Good,2098.7124463519312,Flanders
3710,20194981,9040,489000,house,4.0,150.0,1,0,1,12.0,162.0,0,As new,3260.0,Flanders
4900,20206946,9000,489000,house,4.0,150.0,1,0,1,12.0,162.0,0,As new,3260.0,Flanders
852,20243789,8820,487000,house,4.0,229.0,0,0,1,20.0,391.0,0,As new,2126.637554585153,Flanders
5347,20214786,9000,487000,apartment,1.0,105.0,1,0,1,10.0,,0,Good,4638.0952380952385,Flanders
2535,20139801,4431,486000,house,4.0,248.0,1,0,1,,,0,As new,1959.6774193548388,Wallonia
1325,20217902,9900,485000,house,4.0,167.0,0,0,1,,,1,Good,2904.191616766467,Flanders
4849,20168350,2000,485000,house,7.0,217.0,1,0,1,4.0,,0,To be done up,2235.0230414746543,Flanders
4850,20168348,2018,485000,house,7.0,217.0,1,0,1,4.0,,0,To be done up,2235.0230414746543,Flanders
2003,20021214,9600,485000,house,5.0,200.0,0,0,1,20.0,195.0,0,As new,2425.0,Flanders
2370,20221346,9520,485000,house,3.0,177.0,0,0,1,,,0,As new,2740.1129943502824,Flanders
6749,20218043,1050,485000,apartment,2.0,82.0,0,1,1,12.0,,0,As new,5914.634146341464,Brussels
2378,20225897,3220,485000,house,5.0,210.0,0,0,1,12.0,150.0,0,Good,2309.5238095238096,Flanders
243,20228489,4960,485000,house,4.0,243.0,1,0,1,40.0,1500.0,0,Good,1995.8847736625514,Wallonia
9617,20186590,1050,485000,apartment,3.0,142.0,0,0,1,250.0,130.0,0,To be done up,3415.492957746479,Brussels
9635,20228179,8300,485000,apartment,2.0,71.0,0,0,1,,,0,As new,6830.985915492958,Flanders
4254,20201566,9050,485000,house,3.0,125.0,1,0,1,1.0,1.0,0,As new,3880.0,Flanders
969,20243370,7760,485000,house,3.0,180.0,1,0,1,,,0,Good,2694.4444444444443,Wallonia
6677,20245342,1030,485000,apartment,1.0,145.0,0,0,1,21.0,,0,Good,3344.8275862068967,Brussels
4253,20193807,3020,485000,house,3.0,160.0,1,0,1,,,0,To renovate,3031.25,Flanders
3035,20129142,2140,485000,house,3.0,215.0,1,0,1,5.0,75.0,0,To be done up,2255.813953488372,Flanders
333,20234950,9290,485000,house,3.0,160.0,0,0,1,,,0,As new,3031.25,Flanders
2659,20219351,1301,485000,house,4.0,332.0,0,0,1,25.0,1366.0,0,To renovate,1460.8433734939758,Wallonia
317,20244537,2600,485000,house,3.0,164.0,1,0,1,15.0,30.0,0,Good,2957.317073170732,Flanders
2497,20127613,1800,485000,house,3.0,205.0,1,0,1,70.0,121.0,0,Good,2365.8536585365855,Flanders
2484,20213550,3350,485000,house,3.0,148.0,0,0,1,,400.0,0,As new,3277.027027027027,Flanders
4982,11407859,3200,485000,house,4.0,289.0,0,0,1,,,0,Good,1678.2006920415224,Flanders
3247,20134229,7520,485000,house,5.0,200.0,1,0,1,,,0,Good,2425.0,Wallonia
3263,20095400,1070,485000,house,5.0,268.0,0,0,1,16.0,160.0,0,To renovate,1809.7014925373135,Brussels
375,20220844,1933,485000,house,4.0,192.0,1,0,1,18.0,,0,Good,2526.0416666666665,Flanders
4981,11423561,1740,485000,house,4.0,270.0,0,0,1,43.0,55.0,0,As new,1796.2962962962963,Flanders
1678,20217963,3890,485000,house,3.0,337.0,1,0,1,,,0,As new,1439.1691394658753,Flanders
5824,20082967,1000,485000,apartment,2.0,109.0,1,0,1,,36.0,0,As new,4449.54128440367,Brussels
3812,20232619,8000,485000,house,4.0,154.0,0,0,1,,,0,Good,3149.3506493506493,Flanders
3826,20107380,9550,485000,house,3.0,280.0,0,0,1,,,0,Good,1732.142857142857,Flanders
7473,20192858,1050,485000,apartment,1.0,77.0,0,0,1,6.0,,0,As new,6298.701298701299,Brussels
2534,20139800,4431,483000,house,4.0,248.0,1,0,1,,,0,As new,1947.5806451612902,Wallonia
2943,20233006,9340,482500,house,3.0,177.0,0,0,1,31.0,108.0,0,As new,2725.9887005649716,Flanders
7018,20158570,3360,480180,apartment,2.0,108.0,1,0,1,8.0,,1,As new,4446.111111111111,Flanders
5781,20225838,9000,480000,apartment,2.0,108.0,0,0,1,13.0,,0,Good,4444.444444444444,Flanders
2416,20224767,3390,480000,house,4.0,133.0,1,1,1,,,0,Good,3609.0225563909776,Flanders
2368,20221349,9520,480000,house,3.0,174.0,0,0,1,,,0,As new,2758.6206896551726,Flanders
1608,11285090,1340,480000,house,4.0,220.0,1,0,1,15.0,1680.0,0,Good,2181.818181818182,Wallonia
2028,11263874,1342,480000,house,4.0,220.0,1,0,1,15.0,1680.0,0,Good,2181.818181818182,Wallonia
6155,20218360,2018,480000,apartment,2.0,116.0,1,0,1,7.0,,0,Just renovated,4137.931034482759,Flanders
8605,11263287,1180,480000,apartment,2.0,137.0,0,0,1,,,0,As new,3503.6496350364964,Brussels
5293,20228135,2018,480000,apartment,2.0,116.0,1,0,1,7.0,,0,Just renovated,4137.931034482759,Flanders
213,20219867,6250,480000,house,3.0,270.0,0,0,1,90.0,1700.0,0,As new,1777.7777777777778,Wallonia
5681,20234453,1200,480000,apartment,2.0,92.0,0,0,1,,,0,As new,5217.391304347826,Brussels
7566,20213469,9000,480000,apartment,2.0,107.0,0,0,1,14.0,,0,Good,4485.981308411215,Flanders
2369,20221325,9520,480000,house,3.0,171.0,0,0,1,,,0,As new,2807.0175438596493,Flanders
6504,20202689,1180,480000,apartment,2.0,137.0,0,0,1,,,0,Good,3503.6496350364964,Brussels
4499,20054823,9940,479999,house,4.0,190.0,0,0,1,25.0,400.0,0,As new,2526.3105263157895,Flanders
10454,20188299,1000,479500,apartment,3.0,128.0,1,0,1,71.0,,0,Good,3746.09375,Brussels
1990,20234196,3300,479000,house,2.0,190.0,0,0,1,,340.0,0,As new,2521.0526315789475,Flanders
6297,20242958,8830,479000,apartment,3.0,154.0,1,0,1,,,0,Good,3110.3896103896104,Flanders
3262,20114371,9810,479000,house,3.0,181.0,0,0,1,20.0,728.0,0,Good,2646.4088397790056,Flanders
494,20234969,1000,479000,house,5.0,220.0,0,0,1,,,0,To be done up,2177.2727272727275,Brussels
2681,20204308,1000,479000,house,2.0,107.0,1,0,1,,,0,Good,4476.6355140186915,Brussels
7814,20204309,1000,479000,apartment,2.0,107.0,1,0,1,,,0,Good,4476.6355140186915,Brussels
3092,20220140,2170,479000,house,3.0,159.0,0,0,1,,207.0,0,Good,3012.578616352201,Flanders
6815,20116403,1070,479000,apartment,2.0,135.0,1,0,1,,35000.0,0,As new,3548.1481481481483,Brussels
153,20236559,2960,479000,house,4.0,226.0,1,0,1,,780.0,0,To be done up,2119.4690265486724,Flanders
1218,20226320,8790,479000,house,3.0,175.0,1,0,1,,,0,Good,2737.1428571428573,Flanders
